origin,166,85,107,130,60,159,20,146,58,63,12,19,25,35,43,48,76,82,108,122,123,124,137,143,147,158,163,165,175,191,71,118,106,127,28,186,2,142,188,125,112,145,47,78,8,129,157,41,24,93,170,86,169,21,88,105,185,104,193,179,68,22,180,49,176,87,116,84,131,103,72,187,178,70,6,77,128,119,160,154,69,174,4,44,26,90,94,117,51,114,109,150,65,75,120,62,10
63,1571.41,985.13,902.54,1503.35,1193.49,1171.11,1617.32,2037.77,1208.32,0.0,1380.5,1406.73,805.17,1146.89,807.74,1613.84,1062.0,822.67,758.19,437.76,616.61,371.38,259.78,1161.29,1622.56,1079.92,1806.79,1709.78,1666.92,1238.16,1525.99,724.91,1192.27,1467.42,748.32,1183.27,1365.24,1236.29,1087.44,1482.58,1419.29,1927.01,1644.76,646.83,1213.88,1572.11,1322.88,897.48,1537.81,482.06,1514.11,906.95,1599.47,1453.07,1040.78,1089.69,985.12,1095.32,975.99,1539.9,1106.21,1487.3,1546.92,1510.33,1505.52,936.31,672.51,1052.78,1472.46,1188.03,1057.29,1198.8,1625.73,1185.31,1319.58,987.92,1557.95,505.23,1365.59,1279.37,1107.0,1621.65,1262.05,1528.67,849.39,486.33,345.07,653.14,605.24,565.16,779.31,1663.81,302.6,1074.98,797.91,94.76,1296.88
12,2388.85,1716.64,1011.41,901.21,472.98,1401.88,1922.39,2273.87,1260.9,1380.74,0.0,1750.41,1728.06,1478.66,871.17,2182.53,1972.66,1447.64,923.79,963.35,1018.43,1285.36,1151.49,1599.31,1868.84,1481.3,2663.41,2566.4,2079.67,863.01,2309.99,1788.65,2001.87,540.77,1617.29,1168.8,1681.09,1674.9,1072.96,643.4,2196.79,2163.11,2240.74,1282.66,265.68,731.83,1634.34,742.21,1810.77,1773.21,2407.57,1737.22,2491.65,1819.82,1810.43,1963.36,1022.55,1825.93,892.86,1997.51,1812.45,1773.74,2037.75,2223.48,1920.82,1846.97,1711.76,1768.52,503.76,1919.31,1967.95,1049.49,2129.32,1817.31,1643.83,1898.58,815.21,874.23,1519.41,1448.95,1642.21,2010.45,1564.67,2130.06,1563.52,1704.54,1601.5,1854.16,1198.92,1727.96,1033.23,1677.49,1579.94,2089.74,630.6,1432.86,172.11
19,766.18,530.23,789.65,2459.77,1979.24,2498.58,226.07,646.52,491.72,1413.93,1747.27,0.0,744.68,294.77,1885.99,483.86,880.79,610.43,836.07,1446.16,1737.55,1753.47,1243.61,249.41,281.02,2463.26,1180.89,1079.29,336.82,990.2,687.31,813.19,690.9,2173.14,729.9,703.17,146.71,196.93,710.65,2188.3,660.45,535.75,554.16,777.68,1778.26,2277.83,2706.22,1969.1,192.84,1317.28,823.64,620.53,874.75,76.97,587.11,607.0,754.34,502.4,831.01,254.67,434.91,96.05,322.16,602.51,177.98,686.6,861.18,466.17,2169.37,559.56,696.66,794.53,399.71,366.14,123.83,791.72,2373.76,1401.15,2631.88,2545.66,353.57,267.6,216.85,515.56,663.62,1152.4,1176.33,993.07,855.98,985.45,765.95,279.11,1273.32,958.34,1675.21,1375.7,1663.65
25,790.14,213.93,917.83,2061.33,1717.41,1962.64,957.21,1377.66,817.61,804.98,1726.28,746.61,0.0,624.5,1365.71,833.84,280.73,342.91,842.69,925.88,1217.27,1151.56,723.33,503.54,1012.15,1871.46,1025.51,928.5,901.63,1208.08,744.71,123.36,410.99,1991.33,145.42,996.07,769.28,574.63,925.46,2006.5,638.01,1266.89,854.83,485.75,1664.55,2096.03,2114.42,1455.46,923.97,595.73,732.84,125.68,818.19,779.91,260.75,308.42,918.27,322.91,1014.41,774.61,340.92,827.18,781.63,729.05,740.23,155.03,139.63,287.49,1996.38,406.75,276.02,1076.67,860.44,420.02,723.63,206.64,2115.92,968.78,2157.12,2070.9,401.44,856.36,657.43,748.66,201.31,430.85,479.41,271.52,540.42,263.9,707.76,951.95,622.0,397.8,1261.46,728.82,1642.66
35,986.41,512.35,505.17,2167.53,1687.0,2231.25,514.41,869.12,286.34,1146.6,1480.64,294.68,625.51,0.0,1618.66,780.09,815.06,399.82,556.74,1178.83,1470.22,1486.14,976.28,245.59,491.08,2195.92,1401.14,1260.77,623.94,799.16,907.55,726.47,735.96,1880.9,574.54,518.33,233.75,288.06,516.54,1896.07,857.51,758.36,838.31,549.85,1486.02,1985.6,2438.89,1675.85,406.33,1109.1,1005.13,570.71,1089.21,364.09,569.07,673.72,505.61,569.11,601.75,541.78,473.18,367.68,610.71,821.05,465.09,668.56,719.36,453.92,1877.13,641.89,784.96,609.69,702.28,478.03,188.1,740.97,2081.52,1176.05,2364.54,2278.32,292.57,554.72,101.41,727.62,502.65,949.68,949.74,851.25,582.51,843.63,486.62,444.66,1005.99,940.3,1382.97,1108.37,1397.03
43,2139.28,1525.65,1296.91,745.07,458.62,617.48,2089.18,2509.63,1596.94,807.51,870.33,1878.59,1367.0,1618.75,0.0,2154.37,1629.88,1294.53,1177.63,442.61,220.52,559.51,648.46,1633.15,2094.42,696.91,2374.66,2277.65,2171.87,1365.27,2093.86,1427.6,1760.14,732.55,1306.35,1502.19,1837.1,1708.15,1406.36,747.71,1989.29,2398.87,2185.28,1118.69,629.2,837.24,849.95,162.61,2009.67,1205.12,2081.99,1474.83,2167.34,1924.93,1581.31,1657.57,1318.66,1635.84,1256.21,2044.85,1646.74,1959.16,2038.48,2080.33,2010.46,1504.18,1350.71,1593.3,737.59,1729.22,1625.16,1493.95,2117.3,1676.88,1791.45,1555.79,799.67,521.07,750.78,664.56,1578.86,2126.6,1733.91,2069.19,1334.4,1250.6,1109.35,1417.42,1066.82,1347.0,1198.75,2060.85,1066.87,1746.95,420.49,859.03,876.64
48,306.7,618.09,1210.13,2848.38,2391.96,2770.78,468.06,858.59,968.87,1614.45,2185.6,484.4,831.27,774.56,2152.76,0.0,874.21,891.53,1261.69,1712.93,2004.32,1955.23,1510.38,582.41,667.71,2679.6,739.63,557.97,210.96,1467.34,227.84,899.78,483.37,2585.86,872.47,1180.31,608.19,538.18,1217.76,2601.03,268.36,791.28,75.74,1058.77,2190.98,2690.55,2922.56,2182.03,607.76,1403.87,383.07,707.12,415.27,413.86,600.84,580.48,1210.57,505.36,1306.71,235.0,586.08,545.96,173.12,173.88,331.72,673.73,947.77,654.2,2582.09,453.33,674.22,1271.68,103.9,493.89,600.97,767.52,2786.48,1682.24,2898.64,2812.42,682.59,323.96,703.13,129.52,864.87,1238.99,1287.56,1079.66,1137.07,1072.04,1191.58,737.77,1473.97,898.58,1944.09,1580.81,2101.99
76,779.19,355.6,1134.73,2325.37,1981.44,2157.17,1092.36,1512.81,1034.51,1063.92,1972.87,881.77,282.07,816.14,1629.75,879.58,0.0,575.47,1089.28,1189.92,1481.31,1410.5,987.37,638.7,1147.31,2065.99,1014.56,917.55,932.47,1424.98,733.76,348.06,400.04,2255.37,374.09,1212.97,904.44,709.78,1142.36,2270.54,627.06,1402.05,843.88,721.33,1911.14,2360.06,2308.95,1719.5,1059.13,783.52,721.89,273.87,807.24,915.07,306.75,294.4,1135.17,360.03,1231.31,832.99,476.08,962.34,790.09,718.1,875.38,233.76,398.57,430.99,2260.41,426.27,201.23,1293.57,868.91,549.54,858.79,92.34,2379.96,1232.82,2351.66,2265.44,597.09,991.52,807.98,767.46,423.91,689.79,738.35,497.53,787.04,522.84,940.32,1087.11,880.95,120.77,1525.5,987.76,1889.26
82,931.49,294.19,558.84,1989.82,1567.85,1906.8,813.32,1233.77,551.29,822.14,1447.34,602.73,325.25,399.03,1294.21,892.49,574.49,0.0,555.97,854.38,1145.77,1161.69,651.83,357.29,850.71,1871.47,1240.95,1143.94,896.0,941.76,871.22,416.92,579.42,1780.49,251.76,729.75,593.38,432.28,659.14,1795.66,756.93,1123.01,923.41,185.89,1385.61,1885.19,2114.43,1309.15,765.96,740.43,930.46,339.05,1015.81,649.06,356.63,500.11,651.95,403.48,707.43,768.99,366.69,683.3,762.62,860.76,734.6,448.8,409.82,305.85,1776.72,496.86,569.78,810.35,841.43,401.01,547.73,500.41,1981.12,809.36,2040.09,1953.87,303.0,850.74,449.46,807.32,179.87,581.0,581.07,541.7,264.19,534.09,384.66,776.06,681.54,691.56,1071.21,783.91,1363.73
108,1466.51,830.56,148.9,1611.85,1131.32,1789.06,1055.32,1410.04,485.05,757.04,924.96,835.6,842.52,556.32,1176.47,1260.19,1087.13,550.86,0.0,757.03,1028.03,1062.11,552.25,676.97,1031.99,1821.07,1777.32,1740.87,1164.85,487.77,1387.65,903.12,1152.9,1325.22,731.75,426.13,774.67,752.56,330.29,1340.39,1274.45,1299.28,1318.41,397.13,930.34,1429.92,2064.03,1121.19,947.24,928.26,1485.23,851.69,1569.31,905.01,893.0,1036.48,231.48,939.85,216.6,1078.6,890.11,908.6,1115.41,1301.15,1006.01,961.44,826.23,846.18,1321.45,1058.82,1082.42,445.15,1206.98,894.97,729.02,1013.04,1525.84,659.03,1922.36,1836.14,719.87,1095.63,642.33,1207.72,677.99,819.0,712.91,968.63,313.38,842.43,110.41,948.96,734.99,1204.2,827.29,772.18,841.35
